from_account,to_account,amount,timestamp
a85c6e4a-004b-6fab-fcf5-6188d32e6dcd,fc04a168-652f-fb49-3873-e57f0ba078e8,402.78,2024-02-16 20:43:29
d85c16bd-6dda-4f8d-cea6-0f4c39e58ff0,ccf3a171-56dc-8907-ba6c-34ab6712303a,105.92,2024-04-21 13:45:00
8ce21ea3-db20-a56e-dc81-5fe7ceda8bbb,36d8393a-7c44-1fe7-ab42-20a7474a493b,191.16,2024-01-03 03:57:49
56ea57b3-beed-10b6-4f6e-274bdedab027,3f87e362-cf8d-446a-bc2c-bb0ddd334cc7,13.64,2024-03-08 15:45:00
2067bdac-88bd-13d1-b540-b30e039f3a25,dc8aee30-be60-33f7-28be-9288e5af6e39,4.91,2024-04-09 03:19:31
0299436a-8e48-5223-46b9-8991e14eb70d,7d824264-1ba3-62e7-afa4-15e56d204496,18.61,2024-01-11 00:43:55
7f671eec-3da7-0577-aee1-e86b9ea556aa,52c21221-409d-3602-5084-3242168b1625,125.79,2024-05-22 20:27:36
341c6494-0d36-6dfc-c28e-bd7071299889,d8e88ebb-7a9e-8eef-ffa3-61be0f9240e1,1732.28,2024-03-15 00:41:27
1a3d1fa7-bc89-60a9-23b8-c1e9392456de,5c941cf0-dc98-d2c1-e2ac-f72f9e574f7a,99.46,2024-05-11 16:37:48
0cbd3c03-9e2a-a4ac-c122-b5b3284c03d2,a53f8a28-abf3-e3fc-2181-3d25655238a6,387.23,2024-03-08 14:02:00
5ca260c9-eb76-07c9-b08a-4895d4ffa666,e1e3db63-ef7d-dc76-b92d-a22b21df306f,395.03,2024-05-12 11:17:00
ea1fca65-e27a-984d-6548-21d07fcd9eb1,2c9b662e-040a-3aae-52e2-afd996bf10ab,112.15,2024-06-18 18:46:48
d453dd32-4b0d-bb41-8d52-88f1142c3fe8,bd1531c8-3764-fbda-3108-d4482f65fafa,186.25,2024-05-17 08:43:03
a847bce7-90fa-6b57-24ac-2130deaf528d,da330aa1-541c-dfcd-da0d-4a5f148f8b74,437.57,2024-06-09 16:59:00
e623a689-5d59-cd2a-4eea-04e70ab54bde,53cd6268-610c-f373-4299-9aa40cdf742b,62.35,2024-01-30 10:50:10
a53f8a28-abf3-e3fc-2181-3d25655238a6,4dead645-0986-bbeb-f23e-323d0b9bd934,92.99,2024-05-15 19:03:14
d85c16bd-6dda-4f8d-cea6-0f4c39e58ff0,ec1b8ca1-f91e-1d4c-1ff4-9b7889463e85,409.04,2024-01-11 11:19:00
f6febc0e-7ecd-dbaf-26f0-5fcffb16e5db,48bddb3e-62f5-df2b-adaa-44ca8ed6ad5e,80.81,2024-03-10 15:09:04
c241330b-01a9-e71f-de8a-774bcf36d58b,7656af72-29d4-beef-3eab-edcbbaa80dd4,50.99,2024-04-20 11:21:59
89a2688b-12c1-36e0-1998-5f15ff002d4d,cfd01cbd-5f65-c8ce-bd21-bc11be9d61ee,70.21,2024-06-21 01:47:08
eeea163e-21e8-ac68-43e4-2caf8181a8cc,3eae0032-0bd4-a990-0640-be0f25b8fd4b,307.15,2024-06-02 03:58:30
b5122df8-75b1-7a55-d426-2982e43e4288,2dbc2134-c30f-f46e-8026-695ff8cda88b,129.67,2024-03-20 07:00:56
01902620-59dc-abd0-56fe-bfb9ebe9e207,9f0fda8d-0537-9ff6-d6d7-b3b833094d35,242.94,2024-01-06 15:56:00
bdf66ba5-dc9c-96de-65a6-74c212738a23,a4bbf962-606e-0e1c-8f15-84494f40c22f,397.66,2024-04-16 17:17:00
093923de-8bab-ce3b-2628-6bfbe767dcea,0d77c5a0-e222-b6a6-15bf-be9798a21f1c,138.29,2024-03-10 19:31:43
dafec8a9-3c71-e0be-f357-956071d79665,cc9fd334-9bdf-0377-a149-23c2f920264c,8.13,2024-03-22 02:02:28
0cbd3c03-9e2a-a4ac-c122-b5b3284c03d2,2bcfbe01-a28d-efe3-9bf0-027312476f57,108.51,2024-05-05 10:54:00
5efa9c5b-7421-ff46-637e-4b0122bae10e,505cc686-9f87-1ce7-5487-fd4febb7a385,207.16,2024-06-20 11:53:10
3e49fd09-1b19-d8b8-d830-20816fcc57dd,2067bdac-88bd-13d1-b540-b30e039f3a25,750.61,2024-04-26 11:44:00
0964fbbf-8cd3-21b0-c2b0-1cfdd045dd1c,11e9cdaa-6e69-81a3-5d3d-9e563270e4fa,26.58,2024-06-23 03:41:25
90164161-cfa7-01cd-2631-d00b26d794d3,d9f195d0-1482-2f53-8201-0c62f5f59b22,81.44,2024-06-13 01:16:12
134c6c92-ec5b-227c-dfde-4fbf3ff350bf,6d4067f4-5003-2b35-1857-8bafbac7e2b9,10.19,2024-06-04 14:17:24
edcb8cb6-0692-dc63-9424-aed51bac5c15,31274148-7c7c-404e-c422-d03ef29a6339,120.85,2024-05-13 17:06:30
f1578470-0182-67c4-7a1b-58066160a6b4,9a36d1ec-2c6a-6e9a-3280-67a14187222b,22.43,2024-04-06 07:20:47
f758dce2-0556-daea-67b0-32831d7c0098,e8dd5e5a-1712-fb16-21a4-344fbb7bee03,802.85,2024-05-04 12:00:00
1a85910d-5a05-7c11-4ffc-a6b199b479d4,3f4b1a70-c074-718e-425a-609f7337c599,913.29,2024-04-23 15:06:00
63f2ae24-fc3d-3348-008d-4127610461e3,b489d070-7914-f8a8-bea4-ff31517400f8,42.3,2024-02-13 17:05:53
3dc98290-15ea-bb27-30e9-12f2f2b43abf,04fc6d82-7d15-4385-52fb-e43b99546eb4,165.57,2024-01-30 06:14:12
6c9f82b9-f647-8986-a391-7c994c955f6a,62801c45-1043-5a10-98ae-43346c12ace8,25.61,2024-05-21 15:37:23
01902620-59dc-abd0-56fe-bfb9ebe9e207,31274148-7c7c-404e-c422-d03ef29a6339,968.81,2024-01-01 11:49:00
a8e56e0c-20de-435d-2031-d750c40db9b4,a3d70628-ece6-6fa2-fd51-66e6451b4cf3,74.42,2024-04-04 08:35:39
8d244e3e-c4da-bddb-e0b1-5abaa6a27967,956b8c0c-a849-9b92-6b52-52e314fcdd54,199.17,2024-04-14 06:05:02
7e7e7419-a0c1-4035-c5d9-5f51f387e1bd,afbb411a-a123-5a8c-93b7-a88612f70c97,1266.06,2024-04-02 12:16:00
663f1c97-9562-69f0-e5d7-b8756dadd6c7,a974d079-716f-da0a-45a8-882914e286e5,17.35,2024-06-15 15:36:04
828c37e7-87d5-b7be-1d30-d990a21b0307,89a2688b-12c1-36e0-1998-5f15ff002d4d,663.86,2024-06-07 11:45:00
f6802cdb-77e4-90c7-1d7b-c313cde22f1c,49bc473f-ed7b-f656-218a-15368c99a894,140.18,2024-05-06 13:08:42
b3e4110a-45f5-0c52-2e2f-bf77076979d6,dafec8a9-3c71-e0be-f357-956071d79665,572.33,2024-04-16 10:58:00
a981b098-b2cf-952d-a7f3-33b3f7baf55e,7674456f-626d-719d-81cf-325298159d6c,27966.78,2024-06-16 09:42:24
c0e9ab30-ed26-62e9-17e0-11b7f8102383,8bcf53a1-bc10-fa52-bf5d-2fdf89c8d2ab,23.7,2024-03-12 07:50:58
81fb18b3-c9a7-d91f-ef2a-e71357021049,6105716b-ab0e-664e-9c3e-b2d591e1aa96,125.29,2024-03-01 04:16:14
56ea57b3-beed-10b6-4f6e-274bdedab027,83f4a9a9-48a6-39d0-15b5-2908a8aa7158,184.72,2024-01-05 15:14:00
0d77c5a0-e222-b6a6-15bf-be9798a21f1c,8bcf53a1-bc10-fa52-bf5d-2fdf89c8d2ab,536.74,2024-06-07 12:29:00
56ea57b3-beed-10b6-4f6e-274bdedab027,277d1be9-6070-b6a1-98e5-2499218c6e1c,798.24,2024-01-21 18:52:00
e6697833-b841-d0a0-1fe7-71d6d9178793,8861fe18-58e2-5888-0a83-81bec85aca46,33.18,2024-05-16 16:06:31
47503f1d-c33a-1f6c-1d69-1fba5e187b24,e0c53cb8-3da9-c2a9-0ed4-2f1a3d4cbf37,579.4,2024-03-01 17:18:00
11e9cdaa-6e69-81a3-5d3d-9e563270e4fa,4b943e30-b303-f438-fe21-10d04bbe4aff,23.48,2024-04-17 04:44:22
980402a2-b07a-a066-7354-35ea68949b8d,f0e98b3b-40a2-6c60-0d27-0659f72ada9b,167.7,2024-03-17 20:31:40
a974d079-716f-da0a-45a8-882914e286e5,b38a088c-a65e-d389-b74d-0fb132e70629,778.4,2024-03-24 14:58:00
533420e6-d9d8-0b8d-7e8a-dee70758e201,7674456f-626d-719d-81cf-325298159d6c,348.02,2024-02-06 14:48:16
bb026576-f512-c4c3-b253-d2186c4a37ea,175ba98d-f814-0102-7de1-bdfed0725b5c,9.51,2024-03-10 12:13:48
989d9d4a-e15c-a666-4797-b2c957207246,f41ea3ac-5fd2-3109-4140-752caa448259,29.85,2024-02-24 07:26:56
746cdb77-1fa3-82e8-895c-cd9943b38eb4,32c5bd89-b70b-3420-f104-3785658b2523,10.85,2024-01-26 08:06:21
dabac50d-ca3d-d859-c5ce-099c46b82659,770c7798-37cc-863b-f2a0-345990604f62,71.26,2024-06-25 09:00:16
ad9fb00d-4882-d73c-1c63-45ab6e0ed1e8,ea1fca65-e27a-984d-6548-21d07fcd9eb1,372.76,2024-05-09 14:48:00
6de59332-9364-f3d0-5024-bdc6dcb33df3,7631de9d-dde9-f863-22bd-33886db99102,348.92,2024-01-08 15:31:00
3dc98290-15ea-bb27-30e9-12f2f2b43abf,0ef8c2d6-f7fd-5646-37bb-3eec4bf50b52,75.76,2024-02-05 22:44:55
6105716b-ab0e-664e-9c3e-b2d591e1aa96,1bac27a7-b386-f7a4-c991-603f28c13091,26.26,2024-04-05 05:14:11
1a84a51a-a9d3-d7c7-ee87-905e4ca415ea,47229389-571a-a876-6c30-7511b2b9437a,40.33,2024-03-07 03:16:38
7135f221-a6c9-537f-84da-d06a7872bdeb,6a702e2f-7746-d0ba-8ae8-905b54b4a482,222.65,2024-03-05 05:52:37
2834e4c0-14c8-b3b4-a911-d19243bfd931,6bc4123e-bde1-3c1b-2073-3f6d0d6a05b3,23.63,2024-06-03 02:53:47
1f4a8ca1-ab85-fd59-5463-adc78fca7b6a,f54ad0a2-e874-66d7-ad66-a1bd93676a02,652.76,2024-06-01 18:03:00
88575117-6155-4667-2112-507c2cfa55b0,11e9cdaa-6e69-81a3-5d3d-9e563270e4fa,534.95,2024-02-22 14:27:00
c7b5b2bc-5a8a-aeca-1a50-aec3aabc25fa,8573e793-c715-b2b9-c40c-5d9146fde062,12.0,2024-05-28 16:34:46
a5d04d53-1e12-42e3-f272-92b6762172ed,8da8eee4-0df5-6ac6-f96b-648a0ba6eab9,46.51,2024-02-20 22:39:19
c6deb2f0-530a-c1c7-b8ba-83684fc77768,e8dd5e5a-1712-fb16-21a4-344fbb7bee03,391.37,2024-05-26 14:40:00
35a240ae-5af3-0553-5ec4-2e0829a3b2e9,1238d630-743b-65a2-dc0f-2fcfb3f6fe0d,468.77,2024-02-13 16:53:44
74daaebf-1f11-5b76-d92c-9227eadf5085,1238d630-743b-65a2-dc0f-2fcfb3f6fe0d,73.38,2024-04-08 05:07:59
6a07f213-7129-cec7-9b69-554d7c54535f,2369b584-ff5e-9ff0-ff50-bde4382567b8,524.24,2024-02-13 09:57:00
a53f8a28-abf3-e3fc-2181-3d25655238a6,8861fe18-58e2-5888-0a83-81bec85aca46,100.03,2024-04-03 02:34:54
5cb85aed-f5f6-2c97-6efb-63b11b049863,a8e56e0c-20de-435d-2031-d750c40db9b4,81.46,2024-06-16 19:56:10
c8dcd19f-3e35-1128-7900-f7f993829b43,a53f8a28-abf3-e3fc-2181-3d25655238a6,448.05,2024-06-17 10:49:57
4d29d1ab-3455-12f7-01f7-c7ec0e0630cd,a34db7c5-760d-ebbb-3b70-b3a124a35cf2,43.3,2024-02-28 10:58:00
284bf962-5744-f596-7422-21676b7a2460,6a702e2f-7746-d0ba-8ae8-905b54b4a482,1261.7,2024-06-18 14:23:00
587ef344-6f3f-920c-98b8-e4cc1bc044fc,9ad620ab-4821-2ddb-45b8-9cd927cb6f2a,60.04,2024-02-12 23:12:43
f1b64afe-d31e-df1a-e9ff-1cae41c8ca8c,859131d2-bbda-0242-2d17-4fc96f7c15ea,7.72,2024-01-28 12:08:57
89a2688b-12c1-36e0-1998-5f15ff002d4d,0a4c9f7f-9384-ec2b-44fe-acaed248a9a7,49.39,2024-02-19 06:41:22
f7dc67e0-3097-4b2b-46a0-2a9b65ec7acd,006ed6e3-6fa1-7735-b572-f3d00b5cea6a,108.34,2024-03-25 15:16:42
59e1ac09-5970-a859-c6b6-e4ade7ea8d5a,770c7798-37cc-863b-f2a0-345990604f62,585.1,2024-01-16 11:38:00
a974d079-716f-da0a-45a8-882914e286e5,f6febc0e-7ecd-dbaf-26f0-5fcffb16e5db,24.93,2024-02-08 15:02:00
9458054e-c287-4f06-9050-f7efc1235c91,a3b5cece-a446-be72-364c-911aa9ab364a,586.96,2024-01-03 15:49:00
1a5165ca-3c7c-1d85-25cf-0041d0a643fe,379efc6e-5edb-0d3c-b0b6-3bcf08601833,700.46,2024-01-13 11:07:00
59e1ac09-5970-a859-c6b6-e4ade7ea8d5a,ab61a7b1-793b-4c32-2050-04943d114802,488.23,2024-02-14 17:16:00
f6802cdb-77e4-90c7-1d7b-c313cde22f1c,a561e1e9-17ec-889c-86c1-b6cbe99630f7,35.0,2024-05-13 05:51:12
01902620-59dc-abd0-56fe-bfb9ebe9e207,a2178f84-bdb0-25ff-2451-e5a411d059b2,1147.37,2024-04-09 18:59:00
7f54a511-01fa-964e-1eb7-4b5653ffd3a2,0dde29a6-baa4-b71a-dd24-67ac778eedb3,13.6,2024-01-20 10:34:00
0d77c5a0-e222-b6a6-15bf-be9798a21f1c,87c5421e-ec24-a3c5-c754-108ff4188f3f,74.49,2024-05-16 09:35:00
9e3d750d-f296-d9f0-cd23-72c22bffe17b,1238d630-743b-65a2-dc0f-2fcfb3f6fe0d,524.97,2024-02-13 11:58:00
ebd14d2c-75b2-7455-04cc-3ede6fac1673,bdc14f1f-295d-6fbf-430f-801dfad409e2,824.0,2024-03-24 15:16:00
6aedfdc7-a3e0-5309-b5a1-b94967884209,53cd6268-610c-f373-4299-9aa40cdf742b,365.09,2024-06-17 17:48:00
8beddb12-ad77-e82f-49a2-3a89e6b5a92c,cbd58bf6-1efd-76e9-ce37-14af99b49350,725.09,2024-02-02 10:06:13
134a5a2f-a7cf-705c-c257-cf73c29d782b,66245bfa-4fcc-a39a-b683-d2e6337ea2df,678.04,2024-05-13 10:48:00
54c63cd8-8945-6f27-d7fa-2d8dfb2ca025,0e5dd462-cbd0-0ef2-530a-37df0bc61066,123.03,2024-03-19 18:38:01
d453dd32-4b0d-bb41-8d52-88f1142c3fe8,fc3e058b-e0f3-eab0-5cec-4eb5edd96831,27.68,2024-04-19 07:04:36
f0e98b3b-40a2-6c60-0d27-0659f72ada9b,86cac6f4-e238-fe93-bd17-c5e8d5ca69ab,7.58,2024-05-08 04:11:21
c2dff335-5666-6f9f-53ac-2ab974672cd9,19db3ad0-ddd1-dfb2-3b98-2ef8daf61a26,15.73,2024-03-15 04:46:11
f41ea3ac-5fd2-3109-4140-752caa448259,2c8d0e44-e71e-43a6-bf85-bf0ead64b56c,15.1,2024-06-09 21:00:18
0a0537f0-2c2c-d22b-a568-95c6812a1f9b,7674456f-626d-719d-81cf-325298159d6c,29407.64,2024-02-14 04:24:09
bf7b539b-0f9a-ea4b-8acd-4e10bc594585,a2178f84-bdb0-25ff-2451-e5a411d059b2,138.0,2024-03-15 02:12:50
217d65a0-c568-11cd-5563-f61600e85ece,6651529e-8268-690b-a438-25b559e4b671,30.55,2024-01-10 10:25:53
7f54a511-01fa-964e-1eb7-4b5653ffd3a2,8d4a75b8-551a-c8ea-585a-0afa7bfdcc12,402.64,2024-03-15 11:10:00
8beddb12-ad77-e82f-49a2-3a89e6b5a92c,01902620-59dc-abd0-56fe-bfb9ebe9e207,96.07,2024-02-09 21:19:13
533420e6-d9d8-0b8d-7e8a-dee70758e201,d39e198b-4400-7d5a-e88d-a71926242b40,156.78,2024-03-08 13:26:46
382c043f-7cfc-9b79-3875-394ce5d6f6e6,892e6161-be2d-740a-1e9b-23bc50c7c006,391.26,2024-02-03 06:11:57
0dde29a6-baa4-b71a-dd24-67ac778eedb3,0a2c827e-9832-6856-9434-0a033f07f814,170.45,2024-03-04 22:55:02
5bd20c98-a513-5ea0-fa53-e34de6d5901d,53cd6268-610c-f373-4299-9aa40cdf742b,95.55,2024-04-04 03:47:35
19597b5a-a7a8-f636-6a35-df59e2aa7a5d,5efa9c5b-7421-ff46-637e-4b0122bae10e,356.09,2024-04-16 08:25:23
7b3a4e3e-7c52-fa17-680a-c07a2a935d62,13c11754-27aa-7cbc-2337-7bbcfffe77c8,136.3,2024-04-03 12:44:14
ebd14d2c-75b2-7455-04cc-3ede6fac1673,8bcf53a1-bc10-fa52-bf5d-2fdf89c8d2ab,336.83,2024-06-03 13:18:00
b18753e6-d457-8ad9-a867-a096edd877c8,f6e07cc0-6c52-c49f-9b49-bd26df57c59a,673.13,2024-01-05 13:19:00
828c37e7-87d5-b7be-1d30-d990a21b0307,598ddaec-eaaf-e543-2434-a678a9e27ba9,485.21,2024-01-01 13:15:00
b9de7a3a-4868-22b9-00a8-1de9d20f87d0,54669d19-10df-9974-55ab-946da5b5cdc2,695.52,2024-04-22 05:36:55
0299436a-8e48-5223-46b9-8991e14eb70d,52c21221-409d-3602-5084-3242168b1625,114.2,2024-04-14 02:25:47
a8e56e0c-20de-435d-2031-d750c40db9b4,3170f437-a8f7-ef5a-060e-df5b39118497,71.56,2024-05-12 20:04:58
ccc56569-f9e8-a369-2999-b735dd56cc94,afd5dea5-89d7-fd6c-ce77-7f00ecf27e76,118.68,2024-05-04 04:25:03
f6febc0e-7ecd-dbaf-26f0-5fcffb16e5db,1a5165ca-3c7c-1d85-25cf-0041d0a643fe,61.93,2024-03-30 08:50:31
1d2324e6-8329-20b7-c143-f426372f871a,6f81cf4f-7701-f7bb-7bc6-7e1fc64ee6e3,817.51,2024-03-06 11:42:00
c9d6a63b-ca3c-6f5f-5bb5-c40c03cde2e3,9e11d2cd-0930-aef6-8a80-068ddf547e50,279.8,2024-01-17 09:20:21
6f962882-95d8-2980-ff37-d19c2e76128b,bc0a6a5d-6e99-6e3e-e3b1-37fc0a3450fc,83.82,2024-04-08 08:59:09
6de59332-9364-f3d0-5024-bdc6dcb33df3,5876fd09-f1fa-f665-7115-33f312e89d10,1109.22,2024-06-06 10:20:00
bdf66ba5-dc9c-96de-65a6-74c212738a23,78308930-1327-f1bc-2784-378ff84f16b3,518.39,2024-01-24 13:27:00
63f2ae24-fc3d-3348-008d-4127610461e3,9f294a8b-d184-6c39-c476-7556f97be2dd,143.84,2024-01-04 14:46:32
27a0c3d7-7c96-7f79-b7e9-9acaa97065e1,0ef8c2d6-f7fd-5646-37bb-3eec4bf50b52,93.17,2024-05-09 22:57:30
9b689c88-3ae9-09fe-cc82-18dac696f5e6,3e49fd09-1b19-d8b8-d830-20816fcc57dd,269.87,2024-03-11 13:47:48
9458054e-c287-4f06-9050-f7efc1235c91,4dead645-0986-bbeb-f23e-323d0b9bd934,1096.24,2024-04-21 15:48:00
59e1ac09-5970-a859-c6b6-e4ade7ea8d5a,bb5e4bcf-15ed-6269-1429-6c07f26b4776,541.33,2024-04-29 12:00:00
bd29ede9-cab4-923b-f448-83858de7ad6c,86cac6f4-e238-fe93-bd17-c5e8d5ca69ab,47167.270000000004,2024-04-11 08:17:06
2834e4c0-14c8-b3b4-a911-d19243bfd931,06998731-ddcf-8766-a93b-12cd1c24220e,504.54,2024-03-25 22:26:20
3f87e362-cf8d-446a-bc2c-bb0ddd334cc7,88575117-6155-4667-2112-507c2cfa55b0,435.26,2024-01-18 20:39:05
2cf6bf75-6a5e-6920-bf5a-e7e653a3dd5a,f6e07cc0-6c52-c49f-9b49-bd26df57c59a,38.05,2024-01-03 12:25:20
828c37e7-87d5-b7be-1d30-d990a21b0307,31274148-7c7c-404e-c422-d03ef29a6339,585.54,2024-02-06 17:02:00
c1581092-f335-cba3-513a-7052986f9025,2369b584-ff5e-9ff0-ff50-bde4382567b8,23.06,2024-04-18 06:25:49
cbc84759-f5b7-8cc7-e6b3-c944cb323e35,8861fe18-58e2-5888-0a83-81bec85aca46,40.21,2024-02-07 11:48:57
f758dce2-0556-daea-67b0-32831d7c0098,3f87e362-cf8d-446a-bc2c-bb0ddd334cc7,823.5,2024-03-28 17:39:00
0cbd3c03-9e2a-a4ac-c122-b5b3284c03d2,c96b5edb-0cf2-b69b-0577-aea9f8999246,192.93,2024-04-03 13:42:00
d85480f0-dfca-f0b7-19b1-7e80dea4ae17,cbdc4318-4d85-a3d2-a1a2-748571348c2a,129.11,2024-04-05 07:30:14
1a5165ca-3c7c-1d85-25cf-0041d0a643fe,f7dc67e0-3097-4b2b-46a0-2a9b65ec7acd,53.62,2024-03-08 17:27:00
45c45a3e-e9da-484a-8075-9f1f87e5f0fe,e05fb8bc-8a16-a06c-c958-e75e21d53971,157.1,2024-01-18 08:10:02
b00805cc-a7f3-6ae9-25c7-3c443e75c3b4,81fb18b3-c9a7-d91f-ef2a-e71357021049,835.92,2024-06-02 22:23:46
9e3d750d-f296-d9f0-cd23-72c22bffe17b,5cb85aed-f5f6-2c97-6efb-63b11b049863,150.23,2024-01-07 09:27:00
8c459ce2-67f4-8ad5-4d0b-0d1a91b0e1d9,7f2984f5-bec3-9a37-9b3d-74bde91e314e,234.41,2024-01-22 22:17:05
04fc6d82-7d15-4385-52fb-e43b99546eb4,f396ea37-f065-c817-687a-48509d9b6231,53.44,2024-04-10 12:51:21
6f962882-95d8-2980-ff37-d19c2e76128b,8a63f881-ffd0-f9d5-a6f2-f7b80cf35b58,54.71,2024-05-02 23:52:07
9a36d1ec-2c6a-6e9a-3280-67a14187222b,17fc695a-07a0-ca6e-0822-e8f36c031199,586.85,2024-04-24 10:46:00
9ef2b93e-30ac-7d7b-a2f9-63a33810ae66,8ce21ea3-db20-a56e-dc81-5fe7ceda8bbb,388.18,2024-04-09 04:31:24
7e7e7419-a0c1-4035-c5d9-5f51f387e1bd,122c9a56-01d7-4256-3860-2ab696a402f2,488.7,2024-06-12 11:24:00
3e896c64-e117-dac3-119c-4ea3e1805081,14a0bccb-8a47-6a87-e49d-681d51d87c64,70.46,2024-02-28 13:14:17
6aedfdc7-a3e0-5309-b5a1-b94967884209,45c45a3e-e9da-484a-8075-9f1f87e5f0fe,456.69,2024-01-11 11:52:00
f54ad0a2-e874-66d7-ad66-a1bd93676a02,ffe3fa49-054f-92ff-f366-bad4964db03f,32.64,2024-05-05 08:10:10
47503f1d-c33a-1f6c-1d69-1fba5e187b24,3d85de89-c217-1429-8e20-07247d137018,40.01,2024-01-17 11:40:00
5738811d-70c2-903f-7a8d-03aa782a65e0,46d483f3-d450-281c-6c6f-7633a2607723,158.9,2024-03-26 07:13:02
ef04e57d-cdcc-c33a-a943-4aa096fc734d,73557b9d-0fd6-f47e-f52d-4af2269ed4c9,29043.31,2024-05-27 14:49:47
fc04a168-652f-fb49-3873-e57f0ba078e8,82dc4c8e-36b5-229a-acf5-e81e71316269,955.39,2024-03-07 10:59:00
35a240ae-5af3-0553-5ec4-2e0829a3b2e9,587ef344-6f3f-920c-98b8-e4cc1bc044fc,186.38,2024-01-21 05:09:08
bdf66ba5-dc9c-96de-65a6-74c212738a23,458f1f19-3c07-c574-4925-7af1b6aae05b,313.96,2024-06-04 16:50:00
175ba98d-f814-0102-7de1-bdfed0725b5c,54669d19-10df-9974-55ab-946da5b5cdc2,9525.72,2024-06-22 04:07:54
04fc6d82-7d15-4385-52fb-e43b99546eb4,cbd58bf6-1efd-76e9-ce37-14af99b49350,115.04,2024-02-21 03:17:54
9082889b-e1cd-e87f-ec95-5f87ae5ec365,4b5305e5-17d2-582e-046a-0df5cafda613,671.94,2024-06-12 14:52:00
e8dd5e5a-1712-fb16-21a4-344fbb7bee03,61607459-85c7-504b-c693-da1139c6a1ca,121.72,2024-01-18 11:48:56
134c6c92-ec5b-227c-dfde-4fbf3ff350bf,d85c16bd-6dda-4f8d-cea6-0f4c39e58ff0,170.16,2024-05-14 01:51:06
5738811d-70c2-903f-7a8d-03aa782a65e0,1497d658-7010-f719-7e69-5d0d8a3c3b5e,155.72,2024-06-06 19:50:06
91b78d8e-d301-6989-bfbb-b17f9854ce4e,c9776598-203c-8c25-fd23-5def3e5a87e3,33.14,2024-04-13 18:54:23
5be6128e-18c2-6797-6142-ea7d17be3111,b04d3376-77fc-9703-1fd5-a423706c5c56,137.88,2024-01-01 19:13:38
9f294a8b-d184-6c39-c476-7556f97be2dd,3712f2d1-87cd-b6a1-bf01-2e32177d6e7e,679.32,2024-05-12 12:39:00
0a2c827e-9832-6856-9434-0a033f07f814,9b689c88-3ae9-09fe-cc82-18dac696f5e6,139.0,2024-01-08 17:15:34
c6deb2f0-530a-c1c7-b8ba-83684fc77768,81e0d489-5a18-e2a3-0e61-4bcd97674900,194.53,2024-02-11 13:07:00
f758dce2-0556-daea-67b0-32831d7c0098,9b689c88-3ae9-09fe-cc82-18dac696f5e6,472.31,2024-06-23 10:16:00
828c37e7-87d5-b7be-1d30-d990a21b0307,9ef2b93e-30ac-7d7b-a2f9-63a33810ae66,911.39,2024-04-22 14:09:00
e3e9de99-f10c-718b-1eb0-e38a675dd5af,4ca9cf07-b1aa-0f6a-2a96-e1e27194eae2,591.51,2024-05-12 07:45:04
aac93316-86e5-2753-7c93-f6cc97d7a560,138d994c-2b0a-bedd-c774-44cb5543fc3c,495.83,2024-01-03 11:27:00
3d1a85dd-506e-5a9a-b758-588dab73295b,9ef2b93e-30ac-7d7b-a2f9-63a33810ae66,39.97,2024-03-14 13:20:20
4169b9fc-c3a0-0c6f-2321-d1e1c47104c0,c268283e-e32f-2e63-b7fd-dd71a075e927,136.02,2024-01-09 14:27:00
382c043f-7cfc-9b79-3875-394ce5d6f6e6,7d824264-1ba3-62e7-afa4-15e56d204496,25.67,2024-01-27 15:33:58
6e8f75a1-17dd-ed81-15da-705cd4ef00aa,a34db7c5-760d-ebbb-3b70-b3a124a35cf2,427.4,2024-02-04 07:06:03
06b89231-8e86-7f3c-a487-eeabaccb461a,466772ce-204e-178c-10d0-8d1125f934bf,130.75,2024-05-09 11:06:00
9f294a8b-d184-6c39-c476-7556f97be2dd,3ed8c56c-da09-dfa0-5282-8d8044b591f7,321.62,2024-04-20 14:01:00
c6deb2f0-530a-c1c7-b8ba-83684fc77768,6e218b09-9afd-4015-816b-cb9f7426b193,325.18,2024-01-16 15:16:00
8db06746-7927-9973-5e78-1fd794e0d3ba,505cc686-9f87-1ce7-5487-fd4febb7a385,384.13,2024-06-23 19:07:01
d85c16bd-6dda-4f8d-cea6-0f4c39e58ff0,3f4b1a70-c074-718e-425a-609f7337c599,365.07,2024-04-01 13:50:00
acdabacc-1165-e210-9854-3881118a9d29,da330aa1-541c-dfcd-da0d-4a5f148f8b74,153.87,2024-05-07 06:46:57
dc8aee30-be60-33f7-28be-9288e5af6e39,6105716b-ab0e-664e-9c3e-b2d591e1aa96,12.38,2024-04-19 20:07:19
f0ede303-aa53-c19c-dfa4-bb9f5a856750,6aedfdc7-a3e0-5309-b5a1-b94967884209,599.26,2024-04-06 09:03:00
a847bce7-90fa-6b57-24ac-2130deaf528d,43f59a85-fbc9-f87a-f668-a61794a1875d,542.33,2024-06-05 17:39:00
7f671eec-3da7-0577-aee1-e86b9ea556aa,8fb864e4-f173-8856-e25d-36eb9e9a9f83,37.6,2024-04-03 01:40:35
956b8c0c-a849-9b92-6b52-52e314fcdd54,2af43ab7-5e6f-ea07-c453-6f1d41992fdf,21.69,2024-01-24 23:59:41
9be578c7-81f6-31d4-a392-31a7d777a477,8db06746-7927-9973-5e78-1fd794e0d3ba,109.78,2024-05-15 11:50:15
